,hotel_name,published_date,rating,review,review_language,title,trip_date
49,Center Parcs Le Bois aux Daims,21 janvier 2019,4,"Apr\u00e8s un essai tr\u00e8s concluant aux bois francs l an dernier nous avons voulu essayer le center parcs bois aux daims. Notre cottage premium etait vraiment joli et bien agenc\u00e9. Et quelle agr\u00e9able surprise de voir les daims au bout de notre terrasse ! C etait magique!Le parc est tr\u00e8s beau et les ballades sont tr\u00e8s agr\u00e9ables. Seul point negatif et pas des moindres : le d\u00f4me et l aquamundo nous ont sembl\u00e9s vraiment moins bien que ceux de Normandie. Aquamundo plus petit,moins de toboggan,moins d espace. Rivi\u00e8re sauvage treees dangereuse en cas de forte affluence...N est il pas possible de ralentir l acc\u00e8s a cette activit\u00e9 quand il y a trop de monde? Nous en sommes tous ressortis avec des bleus. Bref nous n avons pas \u00e9t\u00e9 s\u00e9duits par cette partie du parc et nous nous dirigerons tr\u00e8s certainement vers les bois francs la prochaine fois.C est un parc qui fait la part belle aux activit\u00e9s ext\u00e9rieures au d\u00e9triment des activit\u00e9s aquatiques. Cela conviendra probablement \u00e0 certains en qu\u00eate de tranquillit\u00e9 mais cette formule est moins adapt\u00e9e a des familles avec ados \u00e0 la recherche de sensations fortes",fr,Weekend reposant, janvier 2019
50,Center Parcs Le Bois aux Daims,19 janvier 2019,5,Super s\u00e9jours. Moment magique passee en famille. Je fait tout les centers parcs de france et j\'ai jamais etais d\u00e9\u00e7u.  Tout ce qui faux pour tout les ages pour pass\u00e9e un s\u00e9jour magique. Aussi bien en famille que entre amis.,fr,Excellent, janvier 2019
51,Center Parcs Le Bois aux Daims,19 janvier 2019,5,Parc sympa et joli Bon acceuil d\u00e8s notre arriv\u00e9e jusqu\'\u00e0 notre d\u00e9part Aqua mundo superbe avec sa rivi\u00e8re sauvage Mention sp\u00e9ciale \u00e0 Alyssa la photographe qui nous prend en photo dans les piscines Superbe personne qui aime son travail et le contact avec les clientsElle restera notre meilleur souvenir \u00e0 moi et ma fillecenterparc#alyssa#\ud83d\udc9c#solineetmarie#15012019#\ud83d\udcf8\ud83d\udcf7\ud83d\udcf8#magnifiquessouvenirs#,fr,Un grand merci \u00e0 Alyssa, janvier 2019
52,Center Parcs Le Bois aux Daims,20 janvier 2019,5,On y a \u00e9t\u00e9 entre amis et franchement on a pass\u00e9 un moment tr\u00e8s sympa. La bulle est agr\u00e9able. Les cotage sont propre et bien entretenu. Le personnel est tr\u00e8s sympa.le s\u00e9jour pour 4 personnes n\'\u00e9tait pas si ch\u00e8re que sa sachant qu\'on est encore \u00e9tudiant.,fr,S\u00e9jour entre amis, janvier 2019
53,Center Parcs Le Bois aux Daims,20 janvier 2019,5,"Super s\u00e9jour en famille calme, reposant et agr\u00e9able.Les activit\u00e9s propos\u00e9es sont tres bien pour les enfants.Le personnel est agr\u00e9able et professionnel.Qualit\u00e9 prix au restaurant.Je recommande center parc.",fr,Je recommande, janvier 2019
54,Center Parcs Le Bois aux Daims,20 janvier 2019,4,le bois au daims agr\u00e9able mais manque d\'activit\u00e9s. dome trop petit. convient davantage au jeunes couples avec enfants en bas age. attendons la r\u00e9fection du center parc de normandie et  de celui de sologne.,fr,le bois au daims agr\u00e9able mais manque d\'activit\u00e9s. dome trop petit., janvier 2019
55,Center Parcs Le Bois aux Daims,17 janvier 2019,4,Super s\u00e9jour en famille tout est bien \u00e9tudier pour les enfants des activit\u00e9s non payante qui permet de bien les occup\u00e9 Le cottage vraiment tr\u00e8s bien pour 6 dommage que les 2 salles de bains sont l une \u00e0 cite de l autre sinon rien \u00e0 redire manger avec les fais en font d \u00e9cran c est vraiment fabuleux,fr,Tr\u00e8s beau s\u00e9jour, janvier 2019
56,Center Parcs Le Bois aux Daims,17 janvier 2019,5, s\u00e9jour tr\u00e8s agr\u00e9able dans les bois et parmi les daims. le cottage vip est tr\u00e8s confortable. nous \u00e9tions 3 couples avec notre salle de bain chacun dont une avec baignoire a remous et une autre avec hammam. je recommande sans h\u00e9sitation.,fr,s\u00e9jour tr\u00e8s agr\u00e9able, novembre 2018
57,Center Parcs Le Bois aux Daims,17 janvier 2019,2,Restauration bas de gamme et hygi\u00e8ne limite pour le prix Le parc est cependant magnifique et l aquamondo sympathique \u00e0 deux ou en famille.Ne surtout pas prendre la pension compl\u00e8te qui est clairement du vol tant y a de restriction. Les activit\u00e9s pour un enfant de 3 ans sont tr\u00e8s limit\u00e9s et c est fort dommage ,fr,Reposant et agr\u00e9able en famille mais activit\u00e9s pas au niveau attendu et cher au regard du service., janvier 2019
58,Center Parcs Le Bois aux Daims,18 janvier 2019,4,"Cottage : D\u00e8s notre arriv\u00e9e, bonne surprise : nous avions r\u00e9serv\u00e9 un cottage confort pour 4 personnes et nous avons \u00e9t\u00e9 surclass\u00e9s dans un cottage premium pour 6 personnes. Ceci afin de nous \u00e9viter des nuisances sonores d\u00fbes \u00e0 des travaux dans les bois. Donc cottage premium agr\u00e9able, bien \u00e9quip\u00e9, propre, avec une literie de qualit\u00e9.Am\u00e9nagement du parc : les cottages sont regroup\u00e9s en diff\u00e9rents hameaux. Il y a un parking sp\u00e9cifique pour chaque hameau et une route p\u00e9riph\u00e9rique permet d\'acc\u00e9der de mani\u00e8re ind\u00e9pendante \u00e0 chaque hameau. Cela \u00e9vite les jours d\'arriv\u00e9e et de d\u00e9part de devoir traverser plusieurs zones de cottage et de slalomer entre les diff\u00e9rents v\u00e9hicules. Selon les hameaux, les daims sont en libert\u00e9s ou derri\u00e8re des clot\u00fbres. Nous avons pu les observ\u00e9s plusieurs fois sans aucun probl\u00e8me.Par ailleurs, de grandes all\u00e9es sont r\u00e9serv\u00e9es aux pi\u00e9tons et aux v\u00e9los : c\'est tr\u00e8s agr\u00e9able.AquaMundo : espace tr\u00e8s agr\u00e9able dans l\'esprit troglodyte. Nous n\'avons pas eu froid dans cet espace. Il y a des toboggans pour tous les ages : entre les toboggans de la pateaugoire, ceux de l\'arbre \u00e0 eau et les quatre \'grand\' toboggans dont le turbo speed qui donne de bonnes sensations. Et la rivi\u00e8re sauvage qui est parfois effectivement tr\u00e8s \'sauvage\'.Activit\u00e9s : nous avons test\u00e9 le kids safary et le poney : prix raisonnable, personnel accueillant et enfants ravis.Action Factory : tr\u00e8s belle espace de jeux pour les enfants avec une d\u00e9coration soign\u00e9e (faudra juste penser \u00e0  faire le m\u00e9nage dans les deux chateaux).Restauration : nous avons test\u00e9 le quick le jour de notre arriv\u00e9e : c\'est plutot un slowFood qu\'un fast food. Une catastrophe : attente interminable, plus de nuggets, plus d\'IceTea, plus de Fanta =&gt; Le personnel devrait faire un stage dans un vrai quick pour \u00eatre plus dynamique.Nous avons test\u00e9 aussi la cr\u00eaperie Suzette : accueil sympathique, jeux pour les enfants, service rapide et rapport qualit\u00e9 prix correct et en plus c\'est gratuit (plat et dessert) pour les enfants de moins de 4 ans.Bref, venant de Cherbourg, je n\'ai pas regrett\u00e9 de faire 1h30 de route en plus pour aller \u00e0 ce CenterParcs plut\u00f4t qu\'\u00e0 celui des Bois Francs.",fr,Agr\u00e9able semaine avec les daims, janvier 2019
59,Center Parcs Le Bois aux Daims,18 janvier 2019,4,"Partis \u00e0 6 adultes et 4 enfants,plus de cottages 10 personnes disponibles 6 mois avant. Tant pis nous prenons un 6 personnes premium et un 4 personnes VIP. La diff\u00e9rence de prix n\'est pas vraiment justifi\u00e9e mis \u00e0 part le hammam dans le VIP et un peu plus d\'espace.Cuisine tr\u00e8s bien \u00e9quip\u00e9e, cafeti\u00e8re+cafeti\u00e8re dolce gusto avec 4 capsules offerte, lave vaisselle, presse agrume... Visite des biches sur la terrasse\ud83d\ude03.Action factory top pour les enfants. Parcours dans les arbres gratuit mais attention ce n\'est pas l\'acrobranche qui lui est payant. Piscine top du top, rivi\u00e8re sauvage top aussi quoi que un peu dangereuse aux heures de pointe !!! Petit b\u00e9mol pensant \u00eatre assez tranquille car hors saison  (janvier), nous avons eu la surprise de voir arriver des cars entier de personnes qui viennent \u00e0 la journ\u00e9e. Resultat, piscine inaccessible car trop de monde\ud83e\udd14.Nous reviendront s\u00fbrement. ",fr,Week end en famille, janvier 2019
60,Center Parcs Le Bois aux Daims,16 janvier 2019,5,"Un super s\u00e9jour o\u00f9 on a compl\u00e8tement d\u00e9connect\u00e9 avec les enfants! On a l\u00e2ch\u00e9 nos portables et avons partag\u00e9 de super moments en famille avec de bonnes habitudes \u00e0 ramener \u00e0 la maison! D\u00e9tente, famille, calme, amusement, d\u00e9connexion!",fr,Excellent s\u00e9jour dans la nature!, janvier 2019
61,Center Parcs Le Bois aux Daims,16 janvier 2019,1,"Rien \u00e0 redire sur Center Parcs Bois aux Daims, SAUF sur leur syst\u00e8me de livraisons cottage : nous avons t\u00e9l\u00e9phon\u00e9 \u00e0 20h20 pour renseignements sur livraisons pizzas au cottage, la dame nous r\u00e9pond \u00ab\u00a0oui ba d\u00e9p\u00eachez vous c est 21h au plus tard\u00a0\u00bb, oui oui on se d\u00e9p\u00eache, nous arrivons \u00e0 20h30 (pour r\u00e9gler en AnCV), alors l\u00e0 carr\u00e9ment 1 grimace !!! \u00ab\u00a08 pizzas??? Euh ba je vais demander parcque la cuisini\u00e8re va pas vouloir il est trop tard\u00a0\u00bb\u00a0\u00bb\u00a0\u00bb ??? Pas de bol le responsable arrive, je lui demande si on d\u00e9range il nous r\u00e9pond pas du tout mais la fille en cuisine va r\u00e2ler...ok, c est pas notre probl\u00e8me...??? Bon ba au final effectivement on d\u00e9rangeait....livr\u00e9s \u00e0 22h10 (command\u00e9 \u00e0 20h30), je vous laisse voir les photos des pizzas, comment peut on se permettre de vendre \u00e7a ???? + de 100\u20ac!!!! Combien font de cm vos pizzas ?? On a fini au sandwich car on avait encore faim, c \u00e9tait CRAM\u00c9, RENVERS\u00c9 dans la bo\u00eete et SANS garnitures et forc\u00e9ment notre ventre \u00e0 gargouiller toute la nuit.... EMPOISONNEUSE.....on contacte les services hygi\u00e8nes???! Tout d\u00e9pendra de votre r\u00e9ponse Center Parcs, car bien s\u00fbr le lendemain le responsable n arrivait qu\u2019\u00e0 14h30, mais nous avons tout de m\u00eame \u00e9t\u00e9 pr\u00e9venir sur place.",fr,Livraison pizzas , janvier 2019
62,Center Parcs Le Bois aux Daims,16 janvier 2019,4,"Un s\u00e9jour du 14 au 18 Janvier eu via vente priv\u00e9e du coup prix un peu moins excessif que La normal , on a opter pour un cottage VIP pour 6 personnes tr\u00e8s spacieux , propre , de notre c\u00f4t\u00e9 pas de probl\u00e8me d\u2019odeur naus\u00e9abonde dans le hammam donc ravi . On nous a proposer un m\u00e9nage interm\u00e9diaire durant notre s\u00e9jour et un changement de serviettes , la blague ils ont pris les serviettes sale et poser \u00e0 l\u2019arrache les propres sur le canap\u00e9 mais m\u00eame pas un coup de balai dans le cottage dans ce cas l\u00e0 ne pas proposer ce service si ce n\u2019est que pour le b\u00e2cler , mais bon pour mon prix je ne me plaint pas . Les daims se font rare ils faut \u00eatre patient . Hors p\u00e9riode scolaire l\u2019affluence est tr\u00e8s correct .Aqua mundo juste extra que ce soit pour les adultes ou les enfants , les ma\u00eetres nageurs tr\u00e8s serviables et agr\u00e9able . D\u00e9jeuner au Quick prix plus \u00e9lev\u00e9 que La normal est service tr\u00e8s lent vu le peu de client je trouve cela limite . Air de jeux int\u00e9rieur pr les enfants tr\u00e8s bien con\u00e7u des spectacles agr\u00e9ables pour eux .Apr\u00e8s forc\u00e9ment tout y est cher voir tr\u00e8s cher , que ce soit les activit\u00e9s les courses ou autres donc anticip\u00e9 au maximum . Mais dans l\u2019ensemble je suis ravi et nous reviendrons car c\u2019est un moment de d\u00e9tente et de rire en famille . ",fr,Bien pour mon tarif, janvier 2019
63,Center Parcs Le Bois aux Daims,16 janvier 2019,5,"nous avons trouv\u00e9s la destination de nos prochaines vacances.... une semaine de d\u00e9tente et de bien \u00eatre dans cet oasis de calme et de nature... Personnel tr\u00e8s discret et disponible. Il y \u00e0 tout... le calme, les activit\u00e9s , le confort.... ",fr,zen, août 2018
64,Center Parcs Le Bois aux Daims,16 janvier 2019,1,"Trop de monde,piscines et toboggans satur\u00e9s,cabines pas pratiques,douches glac\u00e9es ou bouillantes,pas assez de bouees,trop d\'attente aux toboggans,logement sale et malodorant,personnel pas sympa,grosse pompe \u00e0 fric",fr,"Nul,beaucoup trop de monde,tout le reste des activit\u00e9s est payants et excessivement cher.", janvier 2019
65,Center Parcs Le Bois aux Daims,15 janvier 2019,5,"Herbergement superbe, beau, propre, spacieux, grande et propre terrasse. Parc tr\u00e8s agr\u00e9able, nous avons vu plusieurs fois les daims dont une fois devant notre cottage t\u00f4t le matin. L\u2019espace jeu pour les enfants est vraiment bien car il y a un petit espace pour les tout petit. Super piscine \u00e9galement. Tr\u00e8s contente de ce s\u00e9jour. Nous reviendrons !",fr,Superbe, septembre 2018
66,Center Parcs Le Bois aux Daims,15 janvier 2019,5,Agr\u00e9able s\u00e9jour d\u00e9tente+++s\u00e9jour \u00e0 refaire . promenade dans la nature  tr\u00e9s reposante et agr\u00e9able.L\'aqua baln\u00e9o \u00e9tait tr\u00e8s relaxant le d\u00e9cor magnifique. le personnel \u00e9tait sympathique merci pour tout .bon courage pour la suite vous \u00eates une superbe \u00e9quipe,fr,super s\u00e9jour, janvier 2019
67,Center Parcs Le Bois aux Daims,15 janvier 2019,3,"Nous avons lou\u00e9 un cottage VIP pour une semaine. A notre arriv\u00e9e vers 17h\u2019 apr\u00e8s plus d\u2019une demi heure de queue \u00e0 l\u2019entr\u00e9e, nous avons essay\u00e9 de prendre possession de notre cottage. Outre le fait qu\u2019il \u00e9tait impossible de se garer devant le logement pour d\u00e9poser nos valises, nous avons eu la d\u00e9sagr\u00e9able surprise de trouver un agent de nettoyage encore en action. Il \u00e9tait tout  h\u00e9b\u00e9t\u00e9 de nous voir. Il a pass\u00e9 tr\u00e8s vite un coup d\u2019aspirateur au milieu des pi\u00e8ces sans bouger une seule chaise ou meuble, passer un coup de serpill\u00e8re de la m\u00eame fa\u00e7on qu\u2019a \u00e9t\u00e9 pass\u00e9 l\u2019aspirateur avec un inf\u00e2me chiffon tout sale qui tra\u00eenait sur l\u2019evier et qui avait d\u00fb servir \u00e0 tout nettoyer, mais s\u00fbrement pas dans les r\u00e8gles de l\u2019art et pas fini les lits, il manquait les taies d\u2019oreillers.(dans les cottage VIP les lits sont faits).Avant de nous installer nous avons donc d\u00fb faire un grand m\u00e9nage.Les matelas ne sont pas prot\u00e9g\u00e9s et donc tach\u00e9s.Les rideaux, les coussins, les jet\u00e9s de lits sont d\u00e9go\u00fbtants.Les carreaux sont imondes, jamais nettoy\u00e9s.La chemin\u00e9e non vid\u00e9e, la vitre de l\u2019insert : noire de suie.Nous avons b\u00e9n\u00e9fici\u00e9 d\u2019un hammam et l\u00e0 le pompon. Une odeur pestilentielle de moisi se d\u00e9gageait de cette pi\u00e8ce nous emp\u00eachant de l\u2019utiliser. Nous avons signal\u00e9 ces d\u00e9sagr\u00e9ments \u00e0 l\u2019acceuil, pas d\u2019excuses, pas de geste commercial, rien, une indiff\u00e9rence totale. Un agent est quand m\u00eame pass\u00e9 pour le hammam et a vid\u00e9 le siphon. Cette action n\u2019a rien chang\u00e9, nous avons donc achet\u00e9 de la javel et nous avons proc\u00e9d\u00e9 nous meme au nettoyage complet du hammam : murs, assises et siphon et avons pu en profiter un peu.Mais quelle honte !!!! C\u2019est inadmissible et tr\u00e8s regrettable car les cottages sont bien con\u00e7us, reposants et assez bien pens\u00e9s bien qu\u2019ameliorables.Pour le reste des autres structures, tout reste moyen, nous avons eu la sensation de d\u00e9ranger les employ\u00e9s, les r\u00e9servations faites n\u2019apparaissaient pas et nous avons aussi d\u00fb justifier nos commandes et nos paiements.Ce s\u00e9jour ne restera pas une bonne exp\u00e9rience pour nous. Du travail est \u00e0 faire pour manager toutes ces \u00e9quipes pas tr\u00e8s au service des touristes et mettre en conformit\u00e9 le rapport qualit\u00e9 prix.",fr,D\u00e9\u00e7us !!!!, janvier 2019
68,Center Parcs Le Bois aux Daims,15 janvier 2019,2,"Taille de l\'aquamundo inadapt\u00e9e au nombre de personnes pr\u00e9sentes sur le site. C\'est \u00e0 la limite du scandale, on est les uns sur les autres, malgr\u00e9 un s\u00e9jour r\u00e9serv\u00e9 en plein hiver, en dehors des vacances scolaires. Nous n\'y retournerons pas",fr,beaucoup trop de monde, janvier 2019
69,Center Parcs Le Bois aux Daims,15 janvier 2019,4,"Nous y avons pass\u00e9 un week-end fin septembre. Nous \u00e9tions 2 adultes et 3 enfants en logement Prenium.Nous avons regrett\u00e9 que ce soit la chambre parentale qui ait la vue sur les daims. Les enfants n\'ont jamais ouvert leurs rideaux donnant sur la route, pr\u00e9f\u00e9rant se pr\u00e9cipiter dans notre chambre ou dans le salon, le matin pour regarder.Lors de notre s\u00e9jour au Center Parc de Sologne, nous attendaient des serviettes de bain et des petits savons dans la salle de bain. Nous n\'avions donc rien pr\u00e9vu cette fois-ci: erreur, d\u00e9tour par la boutique pour en acheter. On ne se fera pas avoir la prochaine fois.Sinon, logement bien \u00e9quip\u00e9, jeux ext\u00e9rieurs pour les enfants  sympas, aquamundo agr\u00e9able, visite fr\u00e9quente des daims.Mais, on a pr\u00e9f\u00e9r\u00e9 le Center parc de Sologne: logement moins \u00e9triqu\u00e9 au niveau du coin salon-cuisine-salle \u00e0 manger, routes \u00e0 travers les bois plus ombrag\u00e9es, plus d\u00e9paysantes, plus amusantes. Au niveau de l\'aquamundo: pas de zone sp\u00e9ciale enfants (pourtant tr\u00e8s sympa), mais des toboggans accessibles m\u00eame aux enfants de moins d\'1,20m (permettant \u00e0 la famille enti\u00e8re d\'y participer ensemble, plut\u00f4t que les parents aillent dans la piscine et les enfants dans la zone de jeux ou que les parents attendent assis que les enfants se lassent), pas besoin de sortir du bain pour aller \u00e0 la rivi\u00e8re sauvage.Pas s\u00fbrs qu\'on y retourne, sinon pas tout de suite.Petite d\u00e9dicace toute sp\u00e9ciale \u00e0 l\'\u00e9quipe de photographes Declik: \u00e9quipe agr\u00e9able, souriante, mettant tout de suite \u00e0 l\'aise et belles photos. Merci pour ce chouette moment",fr,Mitig\u00e9s, septembre 2018
